250	1.637	3.5889
260	1.737	3.9932
270	2.03	4.5958
280	2.84	5.1961
290	4.185	5.3124
300	5.049	4.29
310	5.091	3.6239
320	5.085	3.2824
330	5.135	3.0935
340	5.245	2.9573
350	5.423	2.9078
360	5.914	2.9135
370	6.82	2.1403
380	6.587	0.98399
390	6.025	0.50308
400	5.623	0.32627
410	5.341	0.24127
420	5.11	0.17694
430	4.932	0.13766
440	4.79	0.11201
450	4.673	0.095362
460	4.572	0.079105
470	4.485	0.07024
480	4.412	0.059817
490	4.349	0.05381
500	4.289	0.048542
510	4.235	0.043831
520	4.187	0.039531
530	4.145	0.034804
540	4.103	0.029896
550	4.073	0.028038
560	4.038	0.026551
570	4.006	0.023746
580	3.977	0.021896
590	3.954	0.020076
600	3.931	0.018521
610	3.908	0.017257
620	3.888	0.016809
630	3.869	0.016268
640	3.851	0.014693
650	3.835	0.014447
660	3.817	0.013608
670	3.805	0.012807
680	3.791	0.012045
690	3.776	0.011317
700	3.765	0.010623
710	3.753	0.009961
720	3.741	0.0093335
730	3.73	0.0087312
740	3.719	0.0081618
750	3.712	0.0076156
760	3.701	0.0070942
770	3.693	0.0066054
780	3.684	0.0061338
790	3.677	0.0056888
800	3.669	0.0052655
810	3.662	0.004864
820	3.655	0.0044836
830	3.646	0.0041235
840	3.641	0.0037828
850	3.636	0.0034605
860	3.628	0.0031563
870	3.622	0.0028697
880	3.617	0.0026001
890	3.613	0.0023464
900	3.61	0.0021092
910	3.604	0.0018864
920	3.598	0.0016787
930	3.597	0.0014757
940	3.59	0.0013061
950	3.584	0.0011393
960	3.584	0.00098243
970	3.578	0.0008406
980	3.582	0.00071334
990	3.579	0.00059638
1000	3.575	0.0004902
1010	3.572	0.00039616
1020	3.568	0.00031437
1030	3.565	0.00024048
1040	3.562	0.00017959
1050	3.559	0.00013043
1060	3.556	0.00009245
1070	3.553	0.00006782
1080	3.549	0.000052168
1090	3.547	0.00003977
1100	3.545	0.000030217
1110	3.542	0.000022913
1120	3.54	0.000017068
1130	3.537	0.000012382
1140	3.534	0.000008621
1150	3.533	5.69E-06
1160	3.53	3.43E-06
1170	3.527	1.77E-06
1180	3.526	5.56E-07
1190	3.524	2.32E-07
1200	3.522	1.39E-07
1210	3.52	8.09E-08
1220	3.518	4.79E-08
1230	3.517	2.71E-08
1240	3.515	1.43E-08
1250	3.513	5.88E-09
1260	3.512	2.34E-09
1270	3.509	1.27E-09
1280	3.509	7.53E-10
1290	3.506	4.48E-10
1300	3.505	2.72E-10
1310	3.503	1.59E-10
1320	3.502	8.72E-11
1330	3.501	4.20E-11
1340	3.5	1.81E-11
1350	3.499	1.04E-11
1360	3.497	6.29E-12
1370	3.496	3.90E-12
1380	3.496	2.64E-12
1390	3.496	1.74E-12
1400	3.493	1.04E-12
1410	3.492	6.04E-13
1420	3.492	4.29E-13
1430	3.49	2.04E-13
1440	3.488	1.38E-13
1450	3.487	1.09E-13
